# Timestep Y UX UY RHO
# Timestep: 0
1100 8 0.00369535 8.67362e-17 1
1100 9 0.00378238 9.36751e-17 1
1100 10 0.00378238 -1.07553e-16 1
1100 11 0.00369535 4.51028e-17 1
1100 12 0.00352116 -2.87964e-16 1
1100 13 0.00325952 -1.00614e-16 1
1100 14 0.00291001 -2.42861e-16 1
1100 15 0.00247212 -1.80411e-16 1
1100 16 0.0019452 -4.09395e-16 1
1100 17 0.00132855 -3.26128e-16 1
1100 18 0.000621359 -5.27356e-16 1
1100 19 0 0 1

# Timestep: 1200
1200 0 0 0 1
1200 1 0.000627267 4.82253e-16 1
1200 2 0.00134167 4.92661e-16 1
1200 3 0.00196518 2.91434e-16 1
1200 4 0.00249837 2.98372e-16 1
1200 5 0.0029418 1.97758e-16 1
1200 6 0.00329593 2.11636e-16 1
1200 7 0.00356116 1.49186e-16 1
1200 8 0.00373781 4.85723e-17 1
1200 9 0.00382608 4.51028e-17 1
1200 10 0.00382608 -1.35308e-16 1
1200 11 0.00373781 -3.46945e-17 1
1200 12 0.00356116 -1.45717e-16 1
1200 13 0.00329593 -8.32667e-17 1
1200 14 0.0029418 -1.80411e-16 1
1200 15 0.00249837 -2.77556e-16 1
1200 16 0.00196518 -3.92048e-16 1
1200 17 0.00134167 -3.64292e-16 1
1200 18 0.000627267 -4.16334e-16 1
1200 19 0 0 1

# Timestep: 1300
1300 0 0 0 1
1300 1 0.000631706 4.82253e-16 1
1300 2 0.00135154 4.3715e-16 1
1300 3 0.00198019 3.01842e-16 1
1300 4 0.0025181 2.32453e-16 1
1300 5 0.00296569 2.15106e-16 1
1300 6 0.00332329 1.97758e-16 1
1300 7 0.00359122 2.70617e-16 1
1300 8 0.00376971 1.11022e-16 1
1300 9 0.00385892 1.04083e-16 1
1300 10 0.00385892 8.67362e-17 1
1300 11 0.00376971 1.49186e-16 1
1300 12 0.00359122 5.20417e-17 1
1300 13 0.00332329 -3.46945e-17 1
1300 14 0.00296569 -2.77556e-16 1
1300 15 0.0025181 -2.32453e-16 1
1300 16 0.00198019 -3.95517e-16 1
1300 17 0.00135154 -3.53884e-16 1
1300 18 0.000631706 -5.06539e-16 1
1300 19 0 0 1

# Timestep: 1400
1400 0 0 0 1
1400 1 0.000635043 5.41234e-16 1
1400 2 0.00135895 5.13478e-16 1
1400 3 0.00199147 3.95517e-16 1
1400 4 0.00253293 2.70617e-16 1
1400 5 0.00298364 2.01228e-16 1
1400 6 0.00334385 1.94289e-16 1
1400 7 0.00361381 2.74086e-16 1
1400 8 0.00379369 1.80411e-16 1
1400 9 0.00388359 1.249e-16 1
1400 10 0.00388359 -1.56125e-16 1
1400 11 0.00379369 -1.76942e-16 1
1400 12 0.00361381 -3.36536e-16 1
1400 13 0.00334385 -1.76942e-16 1
1400 14 0.00298364 -3.747e-16 1
1400 15 0.00253293 -3.1572e-16 1
1400 16 0.00199147 -4.4062e-16 1
1400 17 0.00135895 -3.43475e-16 1
1400 18 0.000635043 -4.3715e-16 1
1400 19 0 0 1

# Timestep: 1500
1500 0 0 0 1
1500 1 0.00063755 4.78784e-16 1
1500 2 0.00136452 5.10009e-16 1
1500 3 0.00199995 4.89192e-16 1
1500 4 0.00254407 2.98372e-16 1
1500 5 0.00299712 3.19189e-16 1
1500 6 0.00335931 7.28584e-17 1
1500 7 0.00363079 2.5327e-16 1
1500 8 0.0038117 9.02056e-17 1
1500 9 0.00390214 2.01228e-16 1
1500 10 0.00390214 -6.245e-17 1
1500 11 0.0038117 3.46945e-17 1
1500 12 0.00363079 -1.38778e-17 1
1500 13 0.00335931 -1.63064e-16 1
1500 14 0.00299712 -1.73472e-16 1
1500 15 0.00254407 -3.98986e-16 1
1500 16 0.00199995 -3.46945e-16 1
1500 17 0.00136452 -3.92048e-16 1
1500 18 0.00063755 -4.16334e-16 1
1500 19 0 0 1

# Timestep: 1600
1600 0 0 0 1
1600 1 0.000639434 4.89192e-16 1
1600 2 0.00136871 4.75314e-16 1
1600 3 0.00200632 3.95517e-16 1
1600 4 0.00255244 3.64292e-16 1
1600 5 0.00300726 3.71231e-16 1
1600 6 0.00337092 2.70617e-16 1
1600 7 0.00364355 2.5327e-16 1
1600 8 0.00382524 -1.38778e-17 1
1600 9 0.00391607 4.16334e-17 1
1600 10 0.00391607 -1.04083e-16 1
1600 11 0.00382524 -1.49186e-16 1
1600 12 0.00364355 -2.08167e-16 1
1600 13 0.00337092 -2.63678e-16 1
1600 14 0.00300726 -3.46945e-16 1
1600 15 0.00255244 -2.74086e-16 1
1600 16 0.00200632 -4.75314e-16 1
1600 17 0.00136871 -5.0307e-16 1
1600 18 0.000639434 -5.34295e-16 1
1600 19 0 0 1

# Timestep: 1700
1700 0 0 0 1
1700 1 0.000640849 3.85109e-16 1
1700 2 0.00137186 3.98986e-16 1
1700 3 0.00201111 2.32453e-16 1
1700 4 0.00255874 3.1572e-16 1
1700 5 0.00301488 1.83881e-16 1
1700 6 0.00337964 2.87964e-16 1
1700 7 0.00365313 1.59595e-16 1
1700 8 0.00383542 1.38778e-16 1
1700 9 0.00392655 1.00614e-16 1
1700 10 0.00392655 -3.46945e-17 1
1700 11 0.00383542 -3.46945e-18 1
1700 12 0.00365313 -2.94903e-16 1
1700 13 0.00337964 -2.11636e-16 1
1700 14 0.00301488 -3.67761e-16 1
1700 15 0.00255874 -4.16334e-16 1
1700 16 0.00201111 -4.61436e-16 1
1700 17 0.00137186 -4.71845e-16 1
1700 18 0.000640849 -4.57967e-16 1
1700 19 0 0 1

# Timestep: 1800
1800 0 0 0 1
1800 1 0.000641913 5.41234e-16 1
1800 2 0.00137422 3.60822e-16 1
1800 3 0.0020147 3.81639e-16 1
1800 4 0.00256346 3.40006e-16 1
1800 5 0.0030206 3.88578e-16 1
1800 6 0.0033862 1.76942e-16 1
1800 7 0.00366034 3.60822e-16 1
1800 8 0.00384306 8.32667e-17 1
1800 9 0.00393441 1.52656e-16 1
1800 10 0.00393441 -8.67362e-17 1
1800 11 0.00384306 -3.1225e-17 1
1800 12 0.00366034 -2.77556e-16 1
1800 13 0.0033862 -2.04697e-16 1
1800 14 0.0030206 -2.498e-16 1
1800 15 0.00256346 -1.63064e-16 1
1800 16 0.0020147 -3.7817e-16 1
1800 17 0.00137422 -3.60822e-16 1
1800 18 0.000641913 -5.41234e-16 1
1800 19 0 0 1

# Timestep: 1900
1900 0 0 0 1
1900 1 0.000642713 4.71845e-16 1
1900 2 0.001376 4.85723e-16 1
1900 3 0.00201741 3.7817e-16 1
1900 4 0.00256702 3.29597e-16 1
1900 5 0.0030249 2.56739e-16 1
1900 6 0.00339113 1.52656e-16 1
1900 7 0.00366575 1.35308e-16 1
1900 8 0.00384881 1.00614e-16 1
1900 9 0.00394033 5.55112e-17 1
1900 10 0.00394033 3.1225e-17 1
1900 11 0.00384881 -6.93889e-17 1
1900 12 0.00366575 -1.35308e-16 1
1900 13 0.00339113 -1.00614e-16 1
1900 14 0.0030249 -2.32453e-16 1
1900 15 0.00256702 -3.88578e-16 1
1900 16 0.00201741 -3.60822e-16 1
1900 17 0.001376 -3.85109e-16 1
1900 18 0.000642713 -4.30211e-16 1
1900 19 0 0 1

# Timestep: 2000
2000 0 0 0 1
2000 1 0.000643314 5.37764e-16 1
2000 2 0.00137733 4.33681e-16 1
2000 3 0.00201944 3.98986e-16 1
2000 4 0.00256969 2.91434e-16 1
2000 5 0.00302814 2.01228e-16 1
2000 6 0.00339483 2.46331e-16 1
2000 7 0.00366982 9.36751e-17 1
2000 8 0.00385313 9.36751e-17 1
2000 9 0.00394477 1.38778e-17 1
2000 10 0.00394477 -2.08167e-17 1
2000 11 0.00385313 -2.04697e-16 1
2000 12 0.00366982 -1.83881e-16 1
2000 13 0.00339483 -2.42861e-16 1
2000 14 0.00302814 -1.83881e-16 1
2000 15 0.00256969 -2.70617e-16 1
2000 16 0.00201944 -3.85109e-16 1
2000 17 0.00137733 -5.20417e-16 1
2000 18 0.000643314 -5.41234e-16 1
2000 19 0 0 1

# Timestep: 2100
2100 0 0 0 1
2100 1 0.000643765 4.3715e-16 1
2100 2 0.00137834 4.12864e-16 1
2100 3 0.00202096 3.88578e-16 1
2100 4 0.00257169 3.7817e-16 1
2100 5 0.00303057 2.28983e-16 1
2100 6 0.00339762 1.49186e-16 1
2100 7 0.00367288 -1.249e-16 1
2100 8 0.00385637 1.249e-16 1
2100 9 0.00394811 -1.07553e-16 1
2100 10 0.00394811 -9.36751e-17 1
2100 11 0.00385637 -3.43475e-16 1
2100 12 0.00367288 -2.32453e-16 1
2100 13 0.00339762 -3.88578e-16 1
2100 14 0.00303057 -2.56739e-16 1
2100 15 0.00257169 -3.05311e-16 1
2100 16 0.00202096 -3.46945e-16 1
2100 17 0.00137834 -4.12864e-16 1
2100 18 0.000643765 -4.02456e-16 1
2100 19 0 0 1

# Timestep: 2200
2200 0 0 0 1
2200 1 0.000644104 4.44089e-16 1
2200 2 0.00137909 3.71231e-16 1
2200 3 0.00202211 3.92048e-16 1
2200 4 0.0025732 2.74086e-16 1
2200 5 0.00303239 3.1225e-16 1
2200 6 0.00339971 1.52656e-16 1
2200 7 0.00367517 1.31839e-16 1
2200 8 0.00385881 1.66533e-16 1
2200 9 0.00395062 3.81639e-17 1
2200 10 0.00395062 -1.73472e-17 1
2200 11 0.00385881 -2.01228e-16 1
2200 12 0.00367517 -1.04083e-16 1
2200 13 0.00339971 -2.67147e-16 1
2200 14 0.00303239 -2.25514e-16 1
2200 15 0.0025732 -2.46331e-16 1
2200 16 0.00202211 -4.05925e-16 1
2200 17 0.00137909 -6.07153e-16 1
2200 18 0.000644104 -5.48173e-16 1
2200 19 0 0 1

# Timestep: 2300
2300 0 0 0 1
2300 1 0.000644359 5.68989e-16 1
2300 2 0.00137966 4.96131e-16 1
2300 3 0.00202297 6.21031e-16 1
2300 4 0.00257433 4.54498e-16 1
2300 5 0.00303376 4.12864e-16 1
2300 6 0.00340128 2.74086e-16 1
2300 7 0.0036769 3.29597e-16 1
2300 8 0.00386064 1.56125e-16 1
2300 9 0.00395251 -5.55112e-17 1
2300 10 0.00395251 -2.08167e-16 1
2300 11 0.00386064 -3.26128e-16 1
2300 12 0.0036769 -3.60822e-16 1
2300 13 0.00340128 -2.94903e-16 1
2300 14 0.00303376 -2.84495e-16 1
2300 15 0.00257433 -2.60209e-16 1
2300 16 0.00202297 -3.71231e-16 1
2300 17 0.00137966 -4.02456e-16 1
2300 18 0.000644359 -4.44089e-16 1
2300 19 0 0 1

# Timestep: 2400
2400 0 0 0 1
2400 1 0.000644551 4.57967e-16 1
2400 2 0.00138008 3.57353e-16 1
2400 3 0.00202362 3.22659e-16 1
2400 4 0.00257519 3.57353e-16 1
2400 5 0.00303479 2.35922e-16 1
2400 6 0.00340246 2.39392e-16 1
2400 7 0.0036782 1.21431e-16 1
2400 8 0.00386202 1.17961e-16 1
2400 9 0.00395392 4.51028e-17 1
2400 10 0.00395392 5.20417e-17 1
2400 11 0.00386202 -2.04697e-16 1
2400 12 0.0036782 -9.02056e-17 1
2400 13 0.00340246 -3.29597e-16 1
2400 14 0.00303479 -2.25514e-16 1
2400 15 0.00257519 -3.50414e-16 1
2400 16 0.00202362 -2.70617e-16 1
2400 17 0.00138008 -3.92048e-16 1
2400 18 0.000644551 -4.92661e-16 1
2400 19 0 0 1

# Timestep: 2500
2500 0 0 0 1
2500 1 0.000644695 4.85723e-16 1
2500 2 0.0013804 4.47559e-16 1
2500 3 0.00202411 4.996e-16 1
2500 4 0.00257583 4.19803e-16 1
2500 5 0.00303557 3.33067e-16 1
2500 6 0.00340335 2.35922e-16 1
2500 7 0.00367917 1.76942e-16 1
2500 8 0.00386305 2.77556e-17 1
2500 9 0.00395499 9.02056e-17 1
2500 10 0.00395499 -5.55112e-17 1
2500 11 0.00386305 -7.63278e-17 1
2500 12 0.00367917 -1.17961e-16 1
2500 13 0.00340335 -2.81025e-16 1
2500 14 0.00303557 -4.3715e-16 1
2500 15 0.00257583 -4.3715e-16 1
2500 16 0.00202411 -4.82253e-16 1
2500 17 0.0013804 -4.75314e-16 1
2500 18 0.000644695 -4.85723e-16 1
2500 19 0 0 1

# Timestep: 2600
2600 0 0 0 1
2600 1 0.000644803 4.47559e-16 1
2600 2 0.00138064 4.12864e-16 1
2600 3 0.00202447 3.08781e-16 1
2600 4 0.00257631 4.51028e-16 1
2600 5 0.00303615 2.04697e-16 1
2600 6 0.00340401 1.80411e-16 1
2600 7 0.0036799 1.49186e-16 1
2600 8 0.00386383 1.94289e-16 1
2600 9 0.00395579 4.51028e-17 1
2600 10 0.00395579 6.245e-17 1
2600 11 0.00386383 -1.80411e-16 1
2600 12 0.0036799 -2.25514e-16 1
2600 13 0.00340401 -2.32453e-16 1
2600 14 0.00303615 -2.11636e-16 1
2600 15 0.00257631 -4.89192e-16 1
2600 16 0.00202447 -3.98986e-16 1
2600 17 0.00138064 -3.85109e-16 1
2600 18 0.000644803 -3.88578e-16 1
2600 19 0 0 1

# Timestep: 2700
2700 0 0 0 1
2700 1 0.000644884 5.06539e-16 1
2700 2 0.00138082 4.26742e-16 1
2700 3 0.00202475 3.50414e-16 1
2700 4 0.00257667 1.97758e-16 1
2700 5 0.00303659 1.70003e-16 1
2700 6 0.00340451 1.83881e-16 1
2700 7 0.00368046 2.67147e-16 1
2700 8 0.00386441 5.89806e-17 1
2700 9 0.00395639 1.14492e-16 1
2700 10 0.00395639 -7.97973e-17 1
2700 11 0.00386441 -6.93889e-18 1
2700 12 0.00368046 -1.94289e-16 1
2700 13 0.00340451 -1.97758e-16 1
2700 14 0.00303659 -3.05311e-16 1
2700 15 0.00257667 -1.52656e-16 1
2700 16 0.00202475 -4.02456e-16 1
2700 17 0.00138082 -3.33067e-16 1
2700 18 0.000644884 -4.57967e-16 1
2700 19 0 0 1

# Timestep: 2800
2800 0 0 0 1
2800 1 0.000644946 4.85723e-16 1
2800 2 0.00138096 3.85109e-16 1
2800 3 0.00202496 4.23273e-16 1
2800 4 0.00257694 3.36536e-16 1
2800 5 0.00303692 4.16334e-16 1
2800 6 0.00340489 1.73472e-16 1
2800 7 0.00368087 2.08167e-16 1
2800 8 0.00386485 6.59195e-17 1
2800 9 0.00395684 1.21431e-16 1
2800 10 0.00395684 3.81639e-17 1
2800 11 0.00386485 1.04083e-17 1
2800 12 0.00368087 -1.11022e-16 1
2800 13 0.00340489 -5.20417e-17 1
2800 14 0.00303692 -2.42861e-16 1
2800 15 0.00257694 -2.91434e-16 1
2800 16 0.00202496 -2.94903e-16 1
2800 17 0.00138096 -3.85109e-16 1
2800 18 0.000644946 -4.44089e-16 1
2800 19 0 0 1

# Timestep: 2900
2900 0 0 0 1
2900 1 0.000644991 4.996e-16 1
2900 2 0.00138106 4.33681e-16 1
2900 3 0.00202511 3.81639e-16 1
2900 4 0.00257714 2.25514e-16 1
2900 5 0.00303716 2.98372e-16 1
2900 6 0.00340517 2.08167e-16 1
2900 7 0.00368118 6.93889e-17 1
2900 8 0.00386518 2.01228e-16 1
2900 9 0.00395718 6.59195e-17 1
2900 10 0.00395718 -5.20417e-17 1
2900 11 0.00386518 -1.56125e-16 1
2900 12 0.00368118 -1.66533e-16 1
2900 13 0.00340517 -3.1225e-16 1
2900 14 0.00303716 -2.5327e-16 1
2900 15 0.00257714 -3.01842e-16 1
2900 16 0.00202511 -5.0307e-16 1
2900 17 0.00138106 -4.64906e-16 1
2900 18 0.000644991 -4.996e-16 1
2900 19 0 0 1

# Timestep: 3000
3000 0 0 0 1
3000 1 0.000645026 4.75314e-16 1
3000 2 0.00138114 4.4062e-16 1
3000 3 0.00202523 3.50414e-16 1
3000 4 0.0025773 3.60822e-16 1
3000 5 0.00303735 2.42861e-16 1
3000 6 0.00340539 3.53884e-16 1
3000 7 0.00368141 1.80411e-16 1
3000 8 0.00386543 2.81025e-16 1
3000 9 0.00395744 1.04083e-16 1
3000 10 0.00395744 -3.1225e-17 1
3000 11 0.00386543 -3.81639e-17 1
3000 12 0.00368141 -1.59595e-16 1
3000 13 0.00340539 -2.22045e-16 1
3000 14 0.00303735 -2.46331e-16 1
3000 15 0.0025773 -3.1572e-16 1
3000 16 0.00202523 -3.26128e-16 1
3000 17 0.00138114 -3.36536e-16 1
3000 18 0.000645026 -4.16334e-16 1
3000 19 0 0 1

# Timestep: 3100
3100 0 0 0 1
3100 1 0.000645052 5.30825e-16 1
3100 2 0.0013812 5.34295e-16 1
3100 3 0.00202532 5.30825e-16 1
3100 4 0.00257741 4.3715e-16 1
3100 5 0.00303749 3.19189e-16 1
3100 6 0.00340555 1.66533e-16 1
3100 7 0.00368159 2.94903e-16 1
3100 8 0.00386562 2.11636e-16 1
3100 9 0.00395763 8.32667e-17 1
3100 10 0.00395763 3.46945e-17 1
3100 11 0.00386562 -1.45717e-16 1
3100 12 0.00368159 -3.46945e-17 1
3100 13 0.00340555 -2.11636e-16 1
3100 14 0.00303749 -1.56125e-16 1
3100 15 0.00257741 -2.67147e-16 1
3100 16 0.00202532 -3.29597e-16 1
3100 17 0.0013812 -6.38378e-16 1
3100 18 0.000645052 -6.245e-16 1
3100 19 0 0 1

# Timestep: 3200
3200 0 0 0 1
3200 1 0.000645071 4.78784e-16 1
3200 2 0.00138124 3.81639e-16 1
3200 3 0.00202538 4.82253e-16 1
3200 4 0.0025775 3.08781e-16 1
3200 5 0.00303759 3.747e-16 1
3200 6 0.00340567 1.9082e-16 1
3200 7 0.00368172 2.91434e-16 1
3200 8 0.00386576 3.81639e-17 1
3200 9 0.00395777 1.73472e-16 1
3200 10 0.00395777 -8.32667e-17 1
3200 11 0.00386576 -1.73472e-17 1
3200 12 0.00368172 -2.498e-16 1
3200 13 0.00340567 -2.39392e-16 1
3200 14 0.00303759 -4.61436e-16 1
3200 15 0.0025775 -3.26128e-16 1
3200 16 0.00202538 -4.30211e-16 1
3200 17 0.00138124 -3.92048e-16 1
3200 18 0.000645071 -4.16334e-16 1
3200 19 0 0 1

# Timestep: 3300
3300 0 0 0 1
3300 1 0.000645086 4.85723e-16 1
3300 2 0.00138127 3.747e-16 1
3300 3 0.00202543 3.36536e-16 1
3300 4 0.00257756 2.25514e-16 1
3300 5 0.00303767 2.98372e-16 1
3300 6 0.00340576 1.00614e-16 1
3300 7 0.00368182 9.02056e-17 1
3300 8 0.00386586 2.08167e-17 1
3300 9 0.00395788 9.36751e-17 1
3300 10 0.00395788 -2.08167e-17 1
3300 11 0.00386586 -3.46945e-18 1
3300 12 0.00368182 -2.63678e-16 1
3300 13 0.00340576 -1.97758e-16 1
3300 14 0.00303767 -2.46331e-16 1
3300 15 0.00257756 -3.26128e-16 1
3300 16 0.00202543 -3.7817e-16 1
3300 17 0.00138127 -4.33681e-16 1
3300 18 0.000645086 -4.85723e-16 1
3300 19 0 0 1

# Timestep: 3400
3400 0 0 0 1
