0.0125	0.019304542809693303	0.0	3.0	1.0
0.0375	0.04606774898299656	-1.7347234759768102e-14	3.0	1.0
0.0625	0.06858910130031184	1.3877787807814484e-14	3.0	1.0
0.0875	0.08736019564608342	6.938893903907242e-15	3.0	1.0
0.1125	0.10285261495094053	6.245004513516517e-14	3.0	1.0
0.1375	0.11551133488103053	5.898059818321155e-14	3.0	1.0
0.1625	0.12574939118195555	9.367506770274777e-14	3.0	1.0
0.1875	0.13394397760962196	2.4286128663675347e-14	3.0	1.0
0.2125	0.14043403329112789	1.5265566588595938e-13	3.0	1.0
0.2375	0.1455192737225268	4.1633363423443465e-14	3.0	1.0
0.2625	0.14946053013386723	6.591949208711881e-14	3.0	1.0
0.2875	0.15248119421098633	1.0408340855860865e-14	3.0	1.0
0.3125	0.15476952217675158	-3.469446951953622e-14	3.0	1.0
0.3375	0.1564815336726019	-3.469446951953621e-14	3.0	1.0
0.3625	0.15774424372368423	6.591949208711881e-14	3.0	1.0
0.3875	0.15865898554257643	-2.428612866367535e-14	3.0	1.0
0.4125	0.15930461249881384	5.5511151231257934e-14	3.0	1.0
0.4375	0.15974040386134494	2.7755575615628973e-14	3.0	1.0
0.4625	0.16000853635132348	-6.938893903907243e-15	3.0	1.0
0.4875	0.1601360188396843	-3.4694469519536224e-14	3.0	1.0
0.5125	0.16013601883969125	6.24500451351652e-14	3.0	1.0
0.5375	0.16000853635135817	2.7755575615628973e-14	3.0	1.0
0.5625	0.1597404038613484	1.734723475976811e-14	3.0	1.0
0.5875	0.15930461249884162	2.7755575615628967e-14	3.0	1.0
0.6125	0.15865898554258684	7.632783294297968e-14	3.0	1.0
0.6375	0.15774424372371545	3.469446951953621e-14	3.0	1.0
0.6625	0.15648153367257764	8.326672684688692e-14	3.0	1.0
0.6875	0.15476952217675854	0.0	3.0	1.0
0.7125	0.15248119421099326	-6.938893903907243e-15	3.0	1.0
0.7375	0.14946053013391578	-4.510281037539707e-14	3.0	1.0
0.7625	0.14551927372256493	3.816391647148983e-14	3.0	1.0
0.7875	0.14043403329115905	-8.326672684688688e-14	3.0	1.0
0.8125	0.13394397760965662	1.387778780781448e-14	3.0	1.0
0.8375	0.12574939118199366	1.0408340855860861e-14	3.0	1.0
0.8625	0.115511334881034	1.2143064331837672e-13	3.0	1.0
0.8875	0.1028526149509683	1.1102230246251587e-13	3.0	1.0
0.9125	0.08736019564611118	1.0408340855860861e-13	3.0	1.0
0.9375	0.06858910130030836	9.020562075079412e-14	3.0	1.0
0.9625	0.04606774898303818	1.214306433183767e-13	3.0	1.0
0.9875	0.01930454280970024	-3.46944695195362e-15	3.0	1.0
