0.0125	0.05354999999982296	2.348815586473283e-12	3.0	1.0
0.0375	0.1485499999994392	-2.293304435242009e-12	3.0	1.0
0.0625	0.2385499999990837	2.373101715136966e-12	3.0	1.0
0.0875	0.3235499999987564	-2.2273849431548714e-12	3.0	1.0
0.1125	0.4035499999983811	2.4182045255123763e-12	3.0	1.0
0.1375	0.47854999999795417	-2.2412627309626903e-12	3.0	1.0
0.1625	0.5485499999975311	2.3418766925693738e-12	3.0	1.0
0.1875	0.6135499999971364	-2.2482016248665995e-12	3.0	1.0
0.2125	0.6735499999967731	2.293304435242009e-12	3.0	1.0
0.2375	0.7285499999963447	-2.220446049250962e-12	3.0	1.0
0.2625	0.778549999996149	2.3557544803771927e-12	3.0	1.0
0.2875	0.8235499999958847	-2.2308543901068266e-12	3.0	1.0
0.3125	0.8635499999956311	2.2620794126744184e-12	3.0	1.0
0.3375	0.8985499999954194	-2.248201624866599e-12	3.0	1.0
0.3625	0.9285499999952153	2.2898349882900542e-12	3.0	1.0
0.3875	0.9535499999950744	-2.2030988144911896e-12	3.0	1.0
0.4125	0.9735499999950273	2.2863655413381e-12	3.0	1.0
0.4375	0.9885499999949564	-2.2030988144911892e-12	3.0	1.0
0.4625	0.9985499999948756	2.2551405187705088e-12	3.0	1.0
0.4875	1.0035499999948718	-2.2482016248665995e-12	3.0	1.0
0.5125	1.0035499999949098	2.168404344971643e-12	3.0	1.0
0.5375	0.9985499999949313	-2.3349377986654653e-12	3.0	1.0
0.5625	0.9885499999949596	2.033095913845412e-12	3.0	1.0
0.5875	0.9735499999950897	-2.334937798665465e-12	3.0	1.0
0.6125	0.9535499999950847	2.019218126037594e-12	3.0	1.0
0.6375	0.9285499999953228	-2.3349377986654645e-12	3.0	1.0
0.6625	0.8985499999954611	2.126770981548187e-12	3.0	1.0
0.6875	0.863549999995683	-2.279426647434191e-12	3.0	1.0
0.7125	0.8235499999958952	2.144118216307961e-12	3.0	1.0
0.7375	0.778549999996149	-2.359223927329147e-12	3.0	1.0
0.7625	0.7285499999963482	2.1441182163079604e-12	3.0	1.0
0.7875	0.6735499999967628	-2.293304435242009e-12	3.0	1.0
0.8125	0.613549999997126	2.1857515797314167e-12	3.0	1.0
0.8375	0.5485499999975206	-2.3418766925693738e-12	3.0	1.0
0.8625	0.4785499999978951	2.1753432388755522e-12	3.0	1.0
0.8875	0.4035499999983672	-2.3800406090408757e-12	3.0	1.0
0.9125	0.3235499999987217	2.2030988144911892e-12	3.0	1.0
0.9375	0.23854999999907675	-2.3349377986654645e-12	3.0	1.0
0.9625	0.14854999999942878	2.2794266474341905e-12	3.0	1.0
0.9875	0.05354999999984031	-2.3106516700017824e-12	3.0	1.0
