0.0125	0.011063649069417402	5.204170427930424e-14	3.0	1.0
0.0375	0.021678500043641583	8.326672684688677e-14	3.0	1.0
0.0625	0.028914952007317155	8.326672684688678e-14	3.0	1.0
0.0875	0.033679352029357804	1.526556658859591e-13	3.0	1.0
0.1125	0.03670838084230797	7.632783294297955e-14	3.0	1.0
0.1375	0.038567444615978226	7.632783294297955e-14	3.0	1.0
0.1625	0.03966841621127591	5.2041704279304244e-14	3.0	1.0
0.1875	0.040297095174434965	3.1225022567582547e-14	3.0	1.0
0.2125	0.04064286744648565	3.8163916471489794e-14	3.0	1.0
0.2375	0.04082576956187633	-2.08166817117217e-14	3.0	1.0
0.2625	0.04091863478613329	0.0	3.0	1.0
0.2875	0.0409637728790703	-6.591949208711872e-14	3.0	1.0
0.3125	0.040984702899564816	-2.7755575615628932e-14	3.0	1.0
0.3375	0.04099391766830453	-3.8163916471489775e-14	3.0	1.0
0.3625	0.040997745337604106	3.816391647148978e-14	3.0	1.0
0.3875	0.040999231950270415	5.898059818321149e-14	3.0	1.0
0.4125	0.04099976496615878	6.938893903907233e-14	3.0	1.0
0.4375	0.040999937770918864	5.898059818321148e-14	3.0	1.0
0.4625	0.04099998682838529	1.040834085586085e-14	3.0	1.0
0.4875	0.04099999816129213	1.7347234759768087e-14	3.0	1.0
0.5125	0.04099999816129213	-1.387778780781447e-14	3.0	1.0
0.5375	0.04099998682838529	-6.938893903907235e-15	3.0	1.0
0.5625	0.04099993777093275	-5.551115123125788e-14	3.0	1.0
0.5875	0.04099976496616225	-7.285838599102595e-14	3.0	1.0
0.6125	0.04099923195025999	-6.938893903907232e-14	3.0	1.0
0.6375	0.040997745337611045	-4.5102810375397016e-14	3.0	1.0
0.6625	0.04099391766830106	6.938893903907233e-15	3.0	1.0
0.6875	0.04098470289954746	-2.0816681711721698e-14	3.0	1.0
0.7125	0.04096377287906335	4.5102810375397016e-14	3.0	1.0
0.7375	0.040918634786115946	-4.510281037539701e-14	3.0	1.0
0.7625	0.040825769561852035	-4.8572257327350624e-14	3.0	1.0
0.7875	0.040642867446464837	-9.714451465470127e-14	3.0	1.0
0.8125	0.04029709517443843	-1.0408340855860849e-13	3.0	1.0
0.8375	0.039668416211310606	-8.326672684688679e-14	3.0	1.0
0.8625	0.03856744461598517	-1.1102230246251573e-13	3.0	1.0
0.8875	0.03670838084233225	-1.5612511283791271e-13	3.0	1.0
0.9125	0.03367935202936127	-1.4918621893400549e-13	3.0	1.0
0.9375	0.028914952007344914	-1.075528555105621e-13	3.0	1.0
0.9625	0.02167850004369363	-8.673617379884038e-14	3.0	1.0
0.9875	0.01106364906943128	-9.714451465470125e-14	3.0	1.0
