0.05	0.022111014660458086	-5.898059818321144e-14	3.0	1.0
0.15	0.041784095293213336	-1.4224732503009818e-13	3.0	1.0
0.25	0.04402252121912061	-9.714451465470117e-14	3.0	1.0
0.35	0.04399809510026734	-5.89805981832114e-14	3.0	1.0
0.45	0.04399999196235835	1.0408340855860836e-14	3.0	1.0
0.55	0.043999991962351416	6.591949208711864e-14	3.0	1.0
0.65	0.0439980951002396	5.898059818321143e-14	3.0	1.0
0.75	0.044022521219113674	6.591949208711866e-14	3.0	1.0
0.85	0.04178409529318559	1.4571677198205182e-13	3.0	1.0
0.95	0.022111014660465025	1.3877787807814457e-14	3.0	1.0
