# Timestep F_bot_x_ME F_bot_y_ME F_top_x_ME F_top_y_ME F_bot_x_SI F_bot_y_SI F_top_x_SI F_top_y_SI F_bot_x_FD F_top_x_FD Dissipation
0 1.68722e-05 -1.83333 1.68722e-05 1.83333 1.26541e-05 -3.66667 1.26541e-05 3.66667 2.53082e-05 2.53082e-05 5.8228e-11
100 0.000439188 -1.83333 0.000439188 1.83333 0.000389892 -3.66667 0.000389892 3.66667 0.00100163 0.00100163 1.03218e-07
200 0.00045492 -1.83333 0.00045492 1.83333 0.000404354 -3.66667 0.000404354 3.66667 0.00103625 0.00103625 1.11462e-07
300 0.000455524 -1.83333 0.000455524 1.83333 0.00040491 -3.66667 0.00040491 3.66667 0.00103759 0.00103759 1.11785e-07
400 0.000455548 -1.83333 0.000455548 1.83333 0.000404931 -3.66667 0.000404931 3.66667 0.00103764 0.00103764 1.11797e-07
500 0.000455548 -1.83333 0.000455548 1.83333 0.000404932 -3.66667 0.000404932 3.66667 0.00103764 0.00103764 1.11798e-07
600 0.000455548 -1.83333 0.000455548 1.83333 0.000404932 -3.66667 0.000404932 3.66667 0.00103764 0.00103764 1.11798e-07
700 0.000455548 -1.83333 0.000455548 1.83333 0.000404932 -3.66667 0.000404932 3.66667 0.00103764 0.00103764 1.11798e-07
15000 0.000455548 -1.83333 0.000455548 1.83333 0.000404932 -3.66667 0.000404932 3.66667 0.00103764 0.00103764 1.11798e-07
