0.025	0.03172875294489018	-7.285838599102594e-14	3.0	1.0
0.075	0.07757500176899255	3.8163916471489775e-14	3.0	1.0
0.125	0.10926475734482853	-4.1633363423443396e-14	3.0	1.0
0.175	0.13030709268125623	-2.4286128663675315e-14	3.0	1.0
0.225	0.14370297512996694	-3.8163916471489775e-14	3.0	1.0
0.275	0.15186374324695376	2.4286128663675315e-14	3.0	1.0
0.325	0.15660926553957655	-2.4286128663675318e-14	3.0	1.0
0.375	0.15922680751834734	-5.898059818321149e-14	3.0	1.0
0.425	0.16056233089157565	-8.673617379884042e-14	3.0	1.0
0.475	0.1611155243673912	2.0816681711721698e-14	3.0	1.0
0.525	0.1611155243673843	1.040834085586085e-13	3.0	1.0
0.575	0.16056233089156524	2.4980018054066047e-13	3.0	1.0
0.625	0.15922680751836124	2.2204460492503156e-13	3.0	1.0
0.675	0.15660926553956617	1.0408340855860854e-13	3.0	1.0
0.725	0.15186374324694685	-3.8163916471489794e-14	3.0	1.0
0.775	0.1437029751299253	3.1225022567582547e-14	3.0	1.0
0.825	0.1303070926812493	2.4286128663675315e-14	3.0	1.0
0.875	0.10926475734482853	2.0816681711721698e-14	3.0	1.0
0.925	0.07757500176899604	1.0408340855860849e-14	3.0	1.0
0.975	0.03172875294490753	3.469446951953617e-14	3.0	1.0
